32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00156,"(PB 205) LARRY OR VICKY MURPHY                    ","2012 HWY 361 # 205                      ","PORT ARANSAS        ","TX","78373",178,    1,      9855.00,      9855.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00194,"(PB101) STEVEN AND MARY MORGAN                    ","2012 HWY 361 #101                       ","PORT ARANSAS        ","TX","78373",178,    1,      9425.00,      9425.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00192,"(PB202) SANDRA ELROD                              ","2212 STATE HIGHWAY 361 # 202            ","PORT ARANSAS        ","TX","78373",178,    1,         0.00,         0.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00196,"(PB206) LARRY OR VICKEY MURPHY                    ","2122 STATE HIGHWAY 361 # 206            ","PORT ARANSAS        ","TX","78373",178,    1,      6810.00,      6810.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00190,"(TC301) GERALD OR DONNA HILL                      ","2120 S 11TH ST                          ","PORT ARANSAS        ","TX","78373",178,    1,      8433.33,      8433.33
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00197,"(109FD) ANTHONY OR CYNTHIA MARTINEZ               ","109 FIVE DOVE CIR                       ","PORT ARANSAS        ","TX","78373",178,    1,     14371.48,     14371.48
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00222,"(131 C) NATHAN PAYNE                              ","131 WHITE STREET # C                    ","PORT ARANSAS        ","TX","78373",178,    1,         0.00,         0.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00193,"(1515E) ELAINE TEBBEN                             ","1515 S 11TH ST                          ","PORT ARANSAS        ","TX","78373",178,    1,      6050.00,      6050.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00154,"(230RO) MARK OR VICTORIA LAMBDIN                  ","230 W ROBERTS                           ","PORT ARANSAS        ","TX","78373",178,    1,      4770.00,      4770.00
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00224,"(658 AD) LAURA JONES                              ","663 ANCHOR DR                           ","PORT ARANSAS        ","TX","78373",178,    1,     13054.52,     13054.52
32009496855,"MARCUS C STARKEY                                  ","PO BOX 1780                             ","PORT ARANSAS        ","TX","78373",178,00223,"(663 AD) LAURA JONES                              ","663 ANCHOR DR                           ","PORT ARANSAS        ","TX","78373",178,    1,     16630.00,     16630.00
32053061605,"WF HOTEL MANAGEMENT LLC                           ","601 CARLSON PKWY STE 1125               ","HOPKINS             ","MN","55305",000,00001,"'MAINSTAY SUITES'                                 ","1917 ELMWOOD NORTH AVE                  ","WICHITA FALLS       ","TX","76308",243,   90,    110385.10,     62848.78
32042797483,"LINDA MCCOURT                                     ","3766 CLEAR FALLS DR                     ","KINGWOOD            ","TX","77339",101,00001,"'OCEAN'S TWELVE'                                  ","4002 11 MILE RD                         ","GALVESTON           ","TX","77554",084,    3,     10750.00,     10750.00
12057818812,"A & I INVESTMENTS, LLC.                           ","721 LAURELWOOD WAY                      ","WALNUT              ","CA","91789",000,00001,"A AND I INVESTMENTS  LLC                          ","4500 HIGHWAY 73                         ","PORT ARTHUR         ","TX","77642",123,   55,     58112.77,     44821.80
17602721106,"A. B. SEA SALES AND RENTALS, INC.                 ","10811 TERMINI SAN LUIS PASS RD          ","GALVESTON           ","TX","77554",084,00004,"A B SEA SALES AND RENTALS INC                     ","10811 TERMINI SAN LUIS PASS RD          ","GALVESTON           ","TX","77554",084,   42,    450114.94,    449767.66
32017274401,"MELISSA L SERGEANT                                ","600 CUT OFF RD STE 5                    ","PORT ARANSAS        ","TX","78373",178,00002,"A BEACH CONDO (RUSS MATSUNAMI)                    ","841 SANDCASTLE DR # 215                 ","PORT ARANSAS        ","TX","78373",178,    4,      4230.00,      4230.00
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00303,"A COASTAL COTTAGE                                 ","3827 AVENUE S # N12                     ","GALVESTON           ","TX","77550",084,    1,       542.90,       542.90
32037257915,"LUETH COMPANY LLC                                 ","PO BOX 3186                             ","PORT ARANSAS        ","TX","78373",178,00068,"A COASTIN'CASA                                    ","1923 S 11TH ST                          ","PORT ARANSAS        ","TX","78373",178,    1,      6982.50,      6982.50
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00318,"A COTTAGE BY THE SEA                              ","23102 VERANO DR                         ","GALVESTON           ","TX","77554",084,    1,      8902.50,      8902.50
32016093760,"DEBBIE A GREGORY                                  ","834 MITCHELL ST                         ","GONZALES            ","TX","78629",089,00005,"A COUNTRY PLACE                                   ","3250 WAYSIDE DR                         ","WIMBERLEY           ","TX","78676",105,    2,      7780.00,      7780.00
32017274401,"MELISSA L SERGEANT                                ","600 CUT OFF RD STE 5                    ","PORT ARANSAS        ","TX","78373",178,00030,"A COZY CONDO #201 ( TERRY PETERSEN)               ","841 SANDCASTLE DR # 201                 ","PORT ARANSAS        ","TX","78373",178,    4,      5020.00,      5020.00
32017274401,"MELISSA L SERGEANT                                ","600 CUT OFF RD STE 5                    ","PORT ARANSAS        ","TX","78373",178,00029,"A COZY CONDO #305 (TERRY PETERSEN)                ","841 SANDCASTLE DR # 305                 ","PORT ARANSAS        ","TX","78373",178,    4,      3390.00,      3390.00
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00260,"A DRIFTWOOD TIDE                                  ","513 12TH ST                             ","GALVESTON           ","TX","77550",084,    1,         0.00,         0.00
32054694149,"WAX HOSPITALITY CORP.                             ","8000 WARREN PKWY STE 206                ","FRISCO              ","TX","75034",043,00002,"A HAMPTON INN AND SUITES                          ","2010 CIVIC CENTER LN                    ","WAXAHACHIE          ","TX","75165",070,    1,    183007.40,    159129.09
32024552682,"THE PORT A BEACH HOUSE COMPANY, LLC.              ","PO BOX 2765                             ","PORT ARANSAS        ","TX","78373",178,00050,"A KILLER VIEW                                     ","101 PORTO VILLAGEO                      ","PORT ARANSAS        ","TX","78373",178,    1,     20280.00,     20280.00
15826849042,"503-G, LP                                         ","2512 TURKEY NECK CIR                    ","ROCKPORT            ","TX","78382",004,00001,"A LAUGHING HORSE LODGE                            ","503 E AVENUE G                          ","PORT ARANSAS        ","TX","78373",178,   17,     81661.86,     81661.86
12021015925,"M.K. FISHING GETAWAY LLC                          ","4161 HIGHWAY 35 N                       ","ROCKPORT            ","TX","78382",004,00057,"A LITTLE BIT OF PARADISE                          ","137 PORT AVE                            ","ROCKPORT            ","TX","78382",004,    1,      2745.50,      2745.50
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00018,"A SHORE THING                                     ","4103 DEFENDER LN                        ","GALVESTON           ","TX","77554",084,    1,         0.00,         0.00
32017274401,"MELISSA L SERGEANT                                ","600 CUT OFF RD STE 5                    ","PORT ARANSAS        ","TX","78373",178,00071,"A SHORE THING (BELUR PATEL)                       ","1833 S 11TH ST APT E3                   ","PORT ARANSAS        ","TX","78373",178,   12,      7865.00,      7865.00
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00065,"A SHORE THING BB903                               ","903 BANYAN BEACH DR                     ","PORT ARANSAS        ","TX","78373",178,    1,     20797.50,     20797.50
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00151,"A SUNNY SEA HORSE                                 ","10811 TERMINI SAN LUIS PASS RD          ","GALVESTON           ","TX","77554",084,    1,      8253.75,      8253.75
32055394038,"ANDERVANT OPERATIONS LLC                          ","13600 RANCH ROAD 12 STE B               ","WIMBERLEY           ","TX","78676",105,00051,"A TREEHOUSE B&B                                   ","3970 MOUNT SHARP RD                     ","WIMBERLEY           ","TX","78676",105,    1,       660.00,       660.00
32037257915,"LUETH COMPANY LLC                                 ","PO BOX 3186                             ","PORT ARANSAS        ","TX","78373",178,00024,"A WAVE FROM IT ALL                                ","604 BEACH ACCESS ROAD 1A # 15-A         ","PORT ARANSAS        ","TX","78373",178,    1,     10518.75,     10518.75
32039800126,"A&B VACATION HOMES, LLC                           ","10007 MATAGORDA CV                      ","SAN ANTONIO         ","TX","78223",015,00001,"A&B VACATION HOMES LLC                            ","3008 ANCIENT SONG                       ","SAN ANTONIO         ","TX","78245",015,    4,     21109.98,     21109.98
32055394038,"ANDERVANT OPERATIONS LLC                          ","13600 RANCH ROAD 12 STE B               ","WIMBERLEY           ","TX","78676",105,00048,"AAA WIMBERLEY VALLEY RANCH                        ","300 FISCHER STORE RD                    ","WIMBERLEY           ","TX","78676",105,    1,      7120.00,      7120.00
32051235409,"SCOTTIE LLC                                       ","13501 RANCH ROAD 12 STE 103             ","WIMBERLEY           ","TX","78676",105,00001,"AARON & ANGIE SCOTT - CINCO LOCO LLE              ","1861 FLITE ACRES RD                     ","WIMBERLEY           ","TX","78676",105,    1,      3717.43,      3717.43
32040365218,"JAYDAN SRB, LLC                                   ","1815 CULEBRA RD                         ","SAN ANTONIO         ","TX","78201",015,00001,"AARON MOTEL                                       ","1815 CULEBRA RD                         ","SAN ANTONIO         ","TX","78201",015,   11,      6904.00,      6904.00
32008810320,"DONALD P NOBLE                                    ","102 TURNER ST                           ","SAN ANTONIO         ","TX","78204",015,00001,"AARON PANCOAST CARRIAGE HOUSE B & B               ","102 TURNER                              ","SAN ANTONIO         ","TX","78204",015,    3,     10780.01,      6969.01
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00224,"AA24 HARBOR COTTAGE AA24                          ","121 W AVENUE A # 24                     ","PORT ARANSAS        ","TX","78373",178,    1,      3386.47,      3386.47
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00225,"AA29 HARBOR COTTAGE AA29                          ","121 W AVENUE A # 24                     ","PORT ARANSAS        ","TX","78373",178,    1,      3222.27,      3222.27
32055904786,"BRITAN LLC                                        ","9165 S CENTRAL EXPY                     ","DALLAS              ","TX","75241",057,00001,"ABC MOTEL                                         ","9165 S CENTRAL EXPY                     ","DALLAS              ","TX","75241",057,   11,      3170.00,      2195.00
32038810209,"LISA KETCHUM                                      ","10492 FERRILL CREEK RD                  ","BRYAN               ","TX","77808",021,00001,"ABIGAILE'S TREEHOUSE                              ","10492 FERRILL CREEK RD                  ","BRYAN               ","TX","77808",021,    4,      9327.55,      8977.55
32055654282,"HERITAGE INN NUMBER XVI. OPCO, L.L.C.             ","PO BOX 9118                             ","FARGO               ","ND","58106",000,00001,"ABILENE FAIRFIELD INN & SUITES                    ","3902 TURNER PLZ                         ","ABILENE             ","TX","79606",221,   71,    147879.08,    139668.89
32055654274,"HERITAGE INN NUMBER XVII. OPCO, L.L.C.            ","PO BOX 9118                             ","FARGO               ","ND","58106",000,00001,"ABILENE HAMPTON INN                               ","3917 RIDGEMONT DR                       ","ABILENE             ","TX","79606",221,   63,    183043.08,    179272.78
17416803728,"PARKS AND WILDLIFE DEPARTMENT                     ","4200 SMITH SCHOOL RD                    ","AUSTIN              ","TX","78744",227,00124,"ABILENE STATE PARK                                ","150 PARK ROAD 32                        ","TUSCOLA             ","TX","79562",221,    3,      4775.00,      4775.00
32057140710,"PERFECT ARLINGTON INVESTMENTS, LLC                ","4220 INDEPENDENCE DR                    ","DALLAS              ","TX","75237",057,00001,"ABRAM INN                                         ","3020 E ABRAM ST                         ","ARLINGTON           ","TX","76010",220,   36,     16218.33,     10328.02
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00249,"ABSOLUTE PARADISE                                 ","7000 SEAWALL BLVD APT 1031              ","GALVESTON           ","TX","77551",084,    1,      6181.07,      6181.07
32016597695,"SHELLYE_ARNOLD AND TINA SABUCO                    ","859 AZALEA ST                           ","HOUSTON             ","TX","77018",101,00001,"ABUNDANCE--A HILL COUNTRY RIVER RETREAT           ","330 MILL RACE LN                        ","WIMBERLEY           ","TX","78676",105,    4,     12975.00,     12975.00
32053629153,"DHM HOSPITALITY, LLC                              ","2001 BROADSTONE DR                      ","PLANO               ","TX","75025",043,00001,"ABV INN OF CORPUS CHRISTI                         ","910 CORN PRODUCT RD                     ","CORPUS CHRISTI      ","TX","78409",178,  160,    228321.41,    184245.41
11135895297,"SHP-THE CALLAWAY HOUSE L.P.                       ","305 MARION PUGH DR                      ","COLLEGE STA         ","TX","77840",021,00002,"ACC OP CALLAWAY VILLAS LP                         ","305 MARION PUGH DR                      ","COLLEGE STATION     ","TX","77840",021,    1,     55969.32,     11387.00
32046993153,"ACCESS HOTEL APARTMENTS, LLC                      ","4002 CREEK RIDGE LN                     ","MISSOURI CITY       ","TX","77459",079,00001,"ACCESS HOTEL APARTMENTS                           ","2656 S LOOP W STE 455                   ","HOUSTON             ","TX","77054",101,   45,    139500.73,      1816.00
32049360657,"ACE GULF PROPERTIES, L.L.C.                       ","PO BOX 2006                             ","FRIENDSWOOD         ","TX","77549",084,00002,"ACE GULF PROPERTIES, L.L.C.                       ","16615 BAYFRONT DR                       ","JAMAICA BEACH       ","TX","77554",084,    4,     16200.00,     16200.00
32016602719,"BHAKTA DAYARAM                                    ","2627 MANOR RD                           ","AUSTIN              ","TX","78722",227,00001,"ACE MOTEL                                         ","2627 MANOR RD                           ","AUSTIN              ","TX","78722",227,   27,     15010.00,     11675.00
17706933128,"ACK HOTELS, LP                                    ","6861 W US HIGHWAY 90                    ","SAN ANTONIO         ","TX","78227",015,00001,"ACK HOTELS LP                                     ","6861 W US HIGHWAY 90                    ","SAN ANTONIO         ","TX","78227",015,   93,    133949.77,    133949.77
12023601276,"BACKROADS TEXAS, LLC                              ","PO BOX 967                              ","BANDERA             ","TX","78003",010,00057,"ACORN BED AND BREAKFAST                           ","107 STATE HIGHWAY 46 W                  ","BOERNE              ","TX","78006",130,    1,       555.00,       555.00
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ","108 N ACORN ST                          ","FREDERICKSBRG       ","TX","78624",086,00020,"ACROSS THE WAY                                    ","211 W TRAVIS ST                         ","FREDERICKSBURG      ","TX","78624",086,    4,     11905.00,     11905.00
32016658448,"SIDNEY CORINNE LOCK                               ","4300 AVENUE G                           ","AUSTIN              ","TX","78751",227,00005,"ADAMS HOUSE BED & BREAKFAST                       ","4300 AVENUE G                           ","AUSTIN              ","TX","78751",227,    3,     14623.00,     14484.00
18611022726,"VNC, INC.                                         ","4005 BELT LINE RD                       ","ADDISON             ","TX","75001",057,00001,"ADDISON INN                                       ","4005 BELT LINE RD                       ","ADDISON             ","TX","75001",057,   60,     44521.56,     31667.25
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ","PO BOX 181295                           ","CORPUS CHRISTI      ","TX","78480",178,00102,"ADH825.221                                        ","14825 WINDWARD DR APT 221               ","CORPUS CHRISTI      ","TX","78418",178,    1,      2578.57,      2578.57
32024760251,"GALVESTON ISLAND REAL ESTATE, L.L.C.              ","16602 TERMINI SAN LUIS PASS RD          ","GALVESTON           ","TX","77554",084,00072,"ADMIRALS LOOKOUT                                  ","11610 BEACHSIDE                         ","GALVESTON           ","TX","77554",084,    1,     22000.00,     22000.00
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00102,"ADMIRALS QUARTERS 103PB                           ","2212 STATE HIGHWAY 361 UNIT 103         ","PORT ARANSAS        ","TX","78373",178,    1,      7150.00,      7150.00
32037291005,"RANA INC.                                         ","10559 LANGMUIR AVE                      ","SUNLAND             ","CA","91040",000,00001,"ADOBE INN MOTEL                                   ","1591 FM 1110 RD                         ","CLINT               ","TX","79836",071,   21,     15785.00,     11949.00
14504716219,"CRESCENT HOTELS & RESORTS LLC                     ","10306 EATON PL STE 430                  ","FAIRFAX             ","VA","22030",000,00005,"ADOLPHUS                                          ","1321 COMMERCE ST                        ","DALLAS              ","TX","75202",057,  422,    689419.00,    662889.75
13201386706,"JAIROSH ENTERPRISES, INC.                         ","804 W INTERSTATE 20                     ","BIG SPRING          ","TX","79720",114,00001,"ADVANTAGE INN & SUITES                            ","804 W INTERSTATE 20                     ","BIG SPRING          ","TX","79720",114,   52,     58601.26,     29779.59
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ","PO BOX 181295                           ","CORPUS CHRISTI      ","TX","78480",178,00141,"ADV300.119                                        ","14300 ALOHA ST APT 119                  ","CORPUS CHRISTI      ","TX","78418",178,    1,      4336.96,      4336.96
32016093760,"DEBBIE A GREGORY                                  ","834 MITCHELL ST                         ","GONZALES            ","TX","78629",089,00004,"AFFINITY RETREAT                                  ","2000 PUMP STATION RD                    ","WIMBERLY            ","TX","78676",105,    1,      2650.00,      2650.00
32048372182,"PICTURESQUE PROPERTIES, LLC                       ","5601 BLUE RIDGE DR                      ","COLLEGE STA         ","TX","77845",021,00016,"AGGIELAND LOOKOUT                                 ","100 PERSHING AVE                        ","COLLEGE STATION     ","TX","77840",021,    1,      1500.00,      1500.00
32055394038,"ANDERVANT OPERATIONS LLC                          ","13600 RANCH ROAD 12 STE B               ","WIMBERLEY           ","TX","78676",105,00044,"AHIMSA                                            ","218 WOODCREEK DR                        ","WIMBERLEY           ","TX","78676",105,    1,         0.00,         0.00
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00101,"AHOY MATEY 102PB                                  ","2212 STATE HIGHWAY 361 UNIT 102         ","PORT ARANSAS        ","TX","78373",178,    1,      5775.00,      5775.00
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00256,"AHOY MATEYS                                       ","9520 SEAWALL BLVD APT 110               ","GALVESTON           ","TX","77554",084,    1,      3252.36,      3252.36
12601439560,"F & R GROUP INVESTMENTS, LLC                      ","11320 CLAYMORE RD                       ","HOUSTON             ","TX","77024",101,00002,"AIRPORT INN                                       ","200 N MEMORIAL FWY                      ","NEDERLAND           ","TX","77627",123,   40,     85372.53,     24765.33
32044003419,"SHARDABA, LLC.                                    ","8115 EASTHAVEN BLVD                     ","HOUSTON             ","TX","77034",101,00001,"AIRPORT INN & SUITES                              ","8115 EASTHAVEN BLVD                     ","HOUSTON             ","TX","77034",101,   42,     30159.83,     23259.83
12008463825,"LIDHAR BROTHERS, L.L.C.                           ","849 LANTANA ST                          ","CORPUS CHRISTI      ","TX","78408",178,00001,"AIRPORT INN SUITES                                ","849 LANTANA ST                          ","CORPUS CHRISTI      ","TX","78408",178,   32,     35743.70,     34133.70
32040447933,"COASTLINE VACATIONS LLC                           ","404 BROADWAY ST                         ","ROCKPORT            ","TX","78382",004,00027,"AJ MARKS                                          ","28 RIVIERA DR                           ","ROCKPORT            ","TX","78382",004,    1,      5740.00,      5740.00
32050417586,"AKN HOSPITALITY, LLC                              ","1707 W HENDERSON ST                     ","CLEBURNE            ","TX","76033",126,00001,"AKN HOSPITALITY, LLC                              ","1707 W HENDERSON ST                     ","CLEBURNE            ","TX","76033",126,   40,     42602.43,     33079.16
32016093760,"DEBBIE A GREGORY                                  ","834 MITCHELL ST                         ","GONZALES            ","TX","78629",089,00002,"ALADDINS ESCAPE                                   ","2220 PUMP STATION RD                    ","WIMBERLEY           ","TX","78676",105,    1,      1650.00,      1650.00
32007280277,"ALOMO COUNTRY LIMITED                             ","1826 W INTERSTATE 10                    ","SEGUIN              ","TX","78155",094,00001,"ALAMO COUNTRY INN & SUITES                        ","1826 IH 10 WEST                         ","SEGUIN              ","TX","78155",094,   47,     72554.94,     72554.94
32050054322,"ALAMO BIRDING SERVICES, L.L.C.                    ","801 MAIN ST                             ","ALAMO               ","TX","78516",108,00001,"ALAMO INN B & B                                   ","801 MAIN ST                             ","ALAMO               ","TX","78516",108,   16,      1608.00,      1608.00
32019988925,"VASANTI LLC                                       ","2203 E COMMERCE ST ATTNRAKESH VAZIR     ","SAN ANTONIO         ","TX","78203",015,00001,"ALAMO INN MOTEL                                   ","2203 E COMMERCE ST                      ","SAN ANTONIO         ","TX","78203",015,   15,     15871.91,     15171.91
17416057549,"ALAMO KAMPGROUNDS, INC.                           ","602 GEMBLER RD                          ","SAN ANTONIO         ","TX","78219",015,00001,"ALAMO K.O.A. KAMPGROUND INC.                      ","602 GEMBLER RD                          ","SAN ANTONIO         ","TX","78219",015,    4,     28001.50,     28001.50
32038420066,"AMRISA LLC.                                       ","2957 S 1ST ST                           ","ABILENE             ","TX","79605",221,00001,"ALAMO MOTEL                                       ","2957 S 1ST ST                           ","ABILENE             ","TX","79605",221,   20,      7006.00,      6586.00
32052813030,"HARE RAM HARE KRISHNA INVESTMENT, LLC             ","424 US 180                              ","ALBANY              ","TX","76430",209,00001,"ALBANY INN & RV CAMPGROUND                        ","424 E US HIGHWAY 180                    ","ALBANY              ","TX","76430",209,   28,     22181.10,     21891.10
32051392721,"HOTEL ALCALDE, INC.                               ","614 SAINT PAUL ST                       ","GONZALES            ","TX","78629",089,00002,"ALCALDE HOTEL                                     ","614 SAINT PAUL ST                       ","GONZALES            ","TX","78629",089,   18,     11715.73,     11715.73
32040347596,"YK GROUP LLC                                      ","16800 DALLAS PKWY STE 240               ","DALLAS              ","TX","75248",057,00007,"ALEXAN SILBER                                     ","7777 KATY FWY                           ","HOUSTON             ","TX","77024",101,    1,      2595.00,         0.00
17526426857,"ALICE HOSPITALITY, INC.                           ","3605 OLIVER DR                          ","FORT WORTH          ","TX","76244",220,00001,"ALICE MOTOR INN                                   ","500 S US HIGHWAY 281                    ","ALICE               ","TX","78332",125,   55,     16973.57,     16973.57
32050152654,"ALISHA & ISHAN LODGING GROUP LLC                  ","15319 HIGHWAY 59 N                      ","HUMBLE              ","TX","77396",101,00002,"ALISHA & ISHAN LODGING GROUP                      ","15319 HIGHWAY 59 N                      ","HUMBLE              ","TX","77396",101,   40,     40155.39,     20356.76
17427913748,"ALISTER SQUARE INN, LTD.                          ","200 S ALISTER ST                        ","PORT ARANSAS        ","TX","78373",178,00001,"ALISTER SQUARE INN, LTD.                          ","122 S ALISTER ST                        ","PORT ARANSAS        ","TX","78373",178,   50,    145352.44,    144702.44
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00093,"ALL DECKED OUT LCB14729                           ","14729 LA CONCHA BLVD                    ","PORT ARANSAS        ","TX","78373",178,    1,     12375.00,     12375.00
32037993410,"SUBODH K MALLIK M D                               ","2071 N MAIN ST                          ","FORT STOCKTON       ","TX","79735",186,00002,"ALL INN                                           ","800 E DICKINSON BLVD                    ","FORT STOCKTON       ","TX","79735",186,   88,     37075.00,     29915.00
32017031462,"LINDA LOU WEST                                    ","1501 BRIAR ST                           ","PORTLAND            ","TX","78374",205,00004,"ALL ON BEACH RENTALS                              ","3938 SURFSIDE BLVD                      ","CORPUS CHRISTI      ","TX","78402",178,   10,     14690.00,      3490.00
32049649729,"ALL SEASONS RENTALS,  INC.                        ","15113 BAT HAWK CIR                      ","AUSTIN              ","TX","78738",227,00054,"ALL SEASONS                                       ","201 CROSS BOW                           ","HORSESHOE BAY       ","TX","78657",150,    1,         0.00,         0.00
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ","108 N ACORN ST                          ","FREDERICKSBRG       ","TX","78624",086,00007,"ALL SEASONS DOWNTOWN RETREAT                      ","110 W SCHUBERT ST                       ","FREDERICKSBURG      ","TX","78624",086,    6,     14491.00,     14491.00
32032836069,"YOGESHBHAI H GANDHI                               ","3511 E KIEST BLVD                       ","DALLAS              ","TX","75203",057,00001,"ALL SEASONS INN & SUITES                          ","3511 E KIEST BLVD                       ","DALLAS              ","TX","75203",057,   30,     12226.54,      8226.54
12016756319,"GOURMET HOLDINGS OF FREDERICKSBURG, L.P.          ","108 N ACORN ST                          ","FREDERICKSBRG       ","TX","78624",086,00011,"ALL SEASONS MAIN STREET RETREAT                   ","708 W MAIN ST                           ","FREDERICKSBURG      ","TX","78624",086,    6,     39486.74,     39486.74
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00199,"ALL WASHED UP AOV23                               ","2727 S 11TH ST # 23                     ","PORT ARANSAS        ","TX","78373",178,    1,      6750.00,      6750.00
