32054694149,"WAX HOSPITALITY CORP.                             ","8000 WARREN PKWY STE 206                ","FRISCO              ","TX","75034",043,00002,"A HAMPTON INN AND SUITES                          ","2010 CIVIC CENTER LN                    ","WAXAHACHIE          ","TX","75165",070,    1,    177163.82,    173116.83
32024552682,"THE PORT A BEACH HOUSE COMPANY, LLC.              ","PO BOX 2765                             ","PORT ARANSAS        ","TX","78373",178,00050,"A KILLER VIEW                                     ","101 PORTO VILLAGEO                      ","PORT ARANSAS        ","TX","78373",178,    1,         0.00,         0.00
15826849042,"503-G, LP                                         ","2512 TURKEY NECK CIR                    ","ROCKPORT            ","TX","78382",004,00001,"A LAUGHING HORSE LODGE                            ","503 E AVENUE G                          ","PORT ARANSAS        ","TX","78373",178,   17,     51237.43,     51237.43
12021015925,"M.K. FISHING GETAWAY LLC                          ","411 S MAGNOLIA ST                       ","ROCKPORT            ","TX","78382",004,00057,"A LITTLE BIT OF PARADISE                          ","137 PORT AVE                            ","ROCKPORT            ","TX","78382",004,    1,      1915.00,      1915.00
32049479358,"COASTAL SISTERS CHARMING RENTALS, LLC             ","419 SEASHELL DR                         ","SURFSIDE BCH        ","TX","77541",020,00003,"A PLACE IN THE SUN                                ","510 SEASHELL DR                         ","SURFSIDE BEACH      ","TX","77541",020,    1,      3466.00,         0.00
32056132023,"VACATION RENTAL DIRECTORY                         ","121 N 9TH ST STE 302                    ","BOISE               ","ID","83702",000,00013,"A PUERTO PRINCESSA                                ","26511 MANGROVE DR UNIT 203              ","GALVESTON           ","TX","77554",084,    1,      3656.02,      3656.02
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00419,"A SALTY KISS                                      ","12712 JOHN REYNOLDS RD                  ","GALVESTON           ","TX","77554",084,    1,      5119.00,      5119.00
32017274401,"MELISSA L SERGEANT                                ","600 CUT OFF RD STE 5                    ","PORT ARANSAS        ","TX","78373",178,00071,"A SHORE THING (BELUR PATEL)                       ","1833 S 11TH ST APT E3                   ","PORT ARANSAS        ","TX","78373",178,   12,      1600.00,      1600.00
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00065,"A SHORE THING BB903                               ","903 BANYAN BEACH DR                     ","PORT ARANSAS        ","TX","78373",178,    1,      3300.00,      3300.00
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00381,"A SUNNY SANDBAR                                   ","22427 KENNEDY                           ","GALVESTON           ","TX","77554",084,    1,      6677.00,      6677.00
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00151,"A SUNNY SEA HORSE                                 ","10811 TERMINI SAN LUIS PASS RD          ","GALVESTON           ","TX","77554",084,    1,      4800.50,      4800.50
32053766088,"CARLA J VIRGINIA                                  ","PO BOX 91                               ","FORT DAVIS          ","TX","79734",122,00001,"A THOUSAND MILES FROM NOWHERE                     ","308 WEBSTER AVE                         ","FORT DAVIS          ","TX","79734",122,    2,      6113.00,      6113.00
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00363,"A TOUCH OF TEXAS                                  ","22803 LUNES                             ","GALVESTON           ","TX","77554",084,    1,      7275.30,      7275.30
32055394038,"ANDERVANT OPERATIONS LLC                          ","13600 RANCH ROAD 12 STE B               ","WIMBERLEY           ","TX","78676",105,00051,"A TREEHOUSE B&B                                   ","3970 MOUNT SHARP RD                     ","WIMBERLEY           ","TX","78676",105,    1,       220.00,       220.00
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00288,"A VIEW TO REMEMBER                                ","4123 MENDOANO DR                        ","GALVESTON           ","TX","77554",084,    1,      4269.50,      4269.50
32037257915,"LUETH COMPANY LLC                                 ","PO BOX 3186                             ","PORT ARANSAS        ","TX","78373",178,00024,"A WAVE FROM IT ALL                                ","604 BEACH ACCESS ROAD 1A # 15-A         ","PORT ARANSAS        ","TX","78373",178,    1,      3111.00,      3111.00
32039800126,"A&B VACATION HOMES, LLC                           ","10007 MATAGORDA CV                      ","SAN ANTONIO         ","TX","78223",015,00001,"A&B VACATION HOMES LLC                            ","3008 ANCIENT SONG                       ","SAN ANTONIO         ","TX","78245",015,    4,      4417.00,      4417.00
30117487337,"AUM SHIV INC.                                     ","7514 MORLEY ST                          ","HOUSTON             ","TX","77061",101,00001,"A-Z MOTEL                                         ","7514 MORLEY                             ","HOUSTON             ","TX","77061",101,   16,      6417.00,      5607.00
32055394038,"ANDERVANT OPERATIONS LLC                          ","13600 RANCH ROAD 12 STE B               ","WIMBERLEY           ","TX","78676",105,00048,"AAA WIMBERLEY VALLEY RANCH                        ","300 FISCHER STORE RD                    ","WIMBERLEY           ","TX","78676",105,    1,      3928.66,      3928.66
32051235409,"SCOTTIE LLC                                       ","13501 RANCH ROAD 12 STE 103             ","WIMBERLEY           ","TX","78676",105,00001,"AARON & ANGIE SCOTT - CINCO LOCO LLE              ","1861 FLITE ACRES RD                     ","WIMBERLEY           ","TX","78676",105,    1,      2940.00,      2940.00
32040365218,"JAYDAN SRB, LLC                                   ","1815 CULEBRA RD                         ","SAN ANTONIO         ","TX","78201",015,00001,"AARON MOTEL                                       ","1815 CULEBRA RD                         ","SAN ANTONIO         ","TX","78201",015,   11,      7105.00,      7105.00
32008810320,"DONALD P NOBLE                                    ","102 TURNER ST                           ","SAN ANTONIO         ","TX","78204",015,00001,"AARON PANCOAST CARRIAGE HOUSE B & B               ","102 TURNER                              ","SAN ANTONIO         ","TX","78204",015,    3,      6696.45,      6527.45
32055904786,"BRITAN LLC                                        ","9165 S CENTRAL EXPY                     ","DALLAS              ","TX","75241",057,00001,"ABC MOTEL                                         ","9165 S CENTRAL EXPY                     ","DALLAS              ","TX","75241",057,   11,      4075.00,      3655.00
32038810209,"LISA KETCHUM                                      ","10492 FERRILL CREEK RD                  ","BRYAN               ","TX","77808",021,00001,"ABIGAILE'S TREEHOUSE                              ","10492 FERRILL CREEK RD                  ","BRYAN               ","TX","77808",021,    4,      9287.19,      8546.87
32055654282,"HERITAGE INN NUMBER XVI. OPCO, L.L.C.             ","PO BOX 9118                             ","FARGO               ","ND","58106",000,00001,"ABILENE FAIRFIELD INN & SUITES                    ","3902 TURNER PLZ                         ","ABILENE             ","TX","79606",221,   71,    136567.36,    124640.36
32055654274,"HERITAGE INN NUMBER XVII. OPCO, L.L.C.            ","PO BOX 9118                             ","FARGO               ","ND","58106",000,00001,"ABILENE HAMPTON INN                               ","3917 RIDGEMONT DR                       ","ABILENE             ","TX","79606",221,   63,    154848.69,    141376.09
32053940444,"AP-HN, LLC                                        ","1981 N CENTRAL EXPY                     ","RICHARDSON          ","TX","75080",057,00001,"ABILENE HAMPTON INN & SUITES                      ","3526 W LAKE RD                          ","ABILENE             ","TX","79601",221,   72,    229352.36,    224915.00
32059466535,"KEY CITY HOSPITALITY, LLC                         ","3165 S DANVILLE DR                      ","ABILENE             ","TX","79605",221,00001,"ABILENE LUXURY SUITES                             ","3165 S DANVILLE DR                      ","ABILENE             ","TX","79605",221,   49,     19073.72,     16708.72
17416803728,"PARKS AND WILDLIFE DEPARTMENT                     ","4200 SMITH SCHOOL RD                    ","AUSTIN              ","TX","78744",227,00124,"ABILENE STATE PARK                                ","150 PARK ROAD 32                        ","TUSCOLA             ","TX","79562",221,    8,      9725.00,      9725.00
32057140710,"PERFECT ARLINGTON INVESTMENTS, LLC                ","4220 INDEPENDENCE DR                    ","DALLAS              ","TX","75237",057,00001,"ABRAM INN                                         ","3020 E ABRAM ST                         ","ARLINGTON           ","TX","76010",220,   36,     33111.27,     19808.22
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00249,"ABSOLUTE PARADISE                                 ","7000 SEAWALL BLVD APT 1031              ","GALVESTON           ","TX","77551",084,    1,      3283.78,      3283.78
32016597695,"SHELLYE_ARNOLD AND TINA SABUCO                    ","859 AZALEA ST                           ","HOUSTON             ","TX","77018",101,00001,"ABUNDANCE--A HILL COUNTRY RIVER RETREAT           ","330 MILL RACE LN                        ","WIMBERLEY           ","TX","78676",105,    4,      7091.00,      7091.00
32053629153,"DHM HOSPITALITY, LLC                              ","2001 BROADSTONE DR                      ","PLANO               ","TX","75025",043,00001,"ABV INN OF CORPUS CHRISTI                         ","910 CORN PRODUCT RD                     ","CORPUS CHRISTI      ","TX","78409",178,  160,    157812.95,    113724.20
11135895297,"SHP-THE CALLAWAY HOUSE L.P.                       ","305 MARION PUGH DR                      ","COLLEGE STA         ","TX","77840",021,00002,"ACC OP CALLAWAY VILLAS LP                         ","305 MARION PUGH DR                      ","COLLEGE STATION     ","TX","77840",021,    1,         0.00,         0.00
32046993153,"ACCESS HOTEL APARTMENTS, LLC                      ","4002 CREEK RIDGE LN                     ","MISSOURI CITY       ","TX","77459",079,00001,"ACCESS HOTEL APARTMENTS                           ","2656 S LOOP W STE 455                   ","HOUSTON             ","TX","77054",101,   45,    157533.64,      1265.00
32016602719,"BHAKTA DAYARAM                                    ","2627 MANOR RD                           ","AUSTIN              ","TX","78722",227,00001,"ACE MOTEL                                         ","2627 MANOR RD                           ","AUSTIN              ","TX","78722",227,   27,     11694.00,     11395.00
32025171573,"TAMMY J SIKES                                     ","709 W MAIN ST                           ","FREDERICKSBRG       ","TX","78624",086,00014,"ACE OF HEARTS  THERESA SKOLOSS)                   ","469 OAK HAVEN RD                        ","FREDERICKSBURG      ","TX","78624",086,    1,      1009.00,      1009.00
17706933128,"ACK HOTELS, LP                                    ","6861 W US HIGHWAY 90                    ","SAN ANTONIO         ","TX","78227",015,00001,"ACK HOTELS LP                                     ","6861 W US HIGHWAY 90                    ","SAN ANTONIO         ","TX","78227",015,   93,     64385.97,     64385.97
32025171573,"TAMMY J SIKES                                     ","709 W MAIN ST                           ","FREDERICKSBRG       ","TX","78624",086,00065,"ACORN B&B (STEPHANIE TUCKER)                      ","209 N ACORN ST                          ","FREDERICKSBURG      ","TX","78624",086,    1,       636.00,       636.00
12023601276,"BACKROADS TEXAS, LLC                              ","PO BOX 967                              ","BANDERA             ","TX","78003",010,00057,"ACORN BED AND BREAKFAST                           ","107 STATE HIGHWAY 46 W                  ","BOERNE              ","TX","78006",130,    1,         0.00,         0.00
32056132023,"VACATION RENTAL DIRECTORY                         ","121 N 9TH ST STE 302                    ","BOISE               ","ID","83702",000,00199,"ACROSS THE WAY B & B                              ","211 W TRAVIS ST                         ","FREDERICKSBURG      ","TX","78624",086,    1,      6502.54,      6502.54
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00403,"ACUPULCO BREEZE                                   ","4406 TAMPICO WAY                        ","GALVESTON           ","TX","77554",084,    1,      5198.00,      5198.00
32016658448,"SIDNEY CORINNE LOCK                               ","4300 AVENUE G                           ","AUSTIN              ","TX","78751",227,00005,"ADAMS HOUSE BED & BREAKFAST                       ","4300 AVENUE G                           ","AUSTIN              ","TX","78751",227,    3,      8205.00,      8077.52
32025171573,"TAMMY J SIKES                                     ","709 W MAIN ST                           ","FREDERICKSBRG       ","TX","78624",086,00015,"ADAMS/TRAVIS (PAM BERGMAN)                        ","303 N ADAMS ST                          ","FREDERICKSBURG      ","TX","78624",086,    1,      3541.00,      3541.00
18611022726,"VNC, INC.                                         ","4005 BELT LINE RD                       ","ADDISON             ","TX","75001",057,00001,"ADDISON INN                                       ","4005 BELT LINE RD                       ","ADDISON             ","TX","75001",057,   60,     44280.73,     31073.73
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ","PO BOX 181295                           ","CORPUS CHRISTI      ","TX","78480",178,00102,"ADH825.221                                        ","14825 WINDWARD DR APT 221               ","CORPUS CHRISTI      ","TX","78418",178,    1,         0.00,         0.00
32056591244,"ADMIRAL HOTEL GROUP, LLC                          ","1200 W WALNUT HILL LN STE 2250          ","IRVING              ","TX","75038",057,00001,"ADMIRAL HOTEL                                     ","1507 N WATSON RD                        ","ARLINGTON           ","TX","76006",220,  237,         0.00,         0.00
32024760251,"GALVESTON ISLAND REAL ESTATE, L.L.C.              ","16602 TERMINI SAN LUIS PASS RD          ","GALVESTON           ","TX","77554",084,00072,"ADMIRALS LOOKOUT                                  ","11610 BEACHSIDE                         ","GALVESTON           ","TX","77554",084,    1,      2498.13,      2498.13
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00102,"ADMIRALS QUARTERS 103PB                           ","2212 STATE HIGHWAY 361 UNIT 103         ","PORT ARANSAS        ","TX","78373",178,    1,      3214.40,      3214.40
32037291005,"RANA INC.                                         ","1591 FM 1110                            ","CLINT               ","TX","79836",071,00001,"ADOBE INN MOTEL                                   ","1591 FM 1110 RD                         ","CLINT               ","TX","79836",071,   21,     19972.00,     17332.00
32055394038,"ANDERVANT OPERATIONS LLC                          ","13600 RANCH ROAD 12 STE B               ","WIMBERLEY           ","TX","78676",105,00070,"ADOBE RIVER SANCTUARY                             ","200 SOUTHRIVER                          ","WIMBERLEY           ","TX","78676",105,    1,      4870.00,      4870.00
14504716219,"CRESCENT HOTELS & RESORTS LLC                     ","10306 EATON PL STE 430                  ","FAIRFAX             ","VA","22030",000,00005,"ADOLPHUS                                          ","1321 COMMERCE ST                        ","DALLAS              ","TX","75202",057,  422,    816705.00,    690512.00
32011405944,"SHAILESH A BHAKTA                                 ","4301 CRANE ST                           ","HOUSTON             ","TX","77026",101,00001,"ADVANCE MOTEL                                     ","4301 CRANE ST                           ","HOUSTON             ","TX","77026",101,   30,     12450.44,     11200.44
13201386706,"JAIROSH ENTERPRISES, INC.                         ","804 W INTERSTATE 20                     ","BIG SPRING          ","TX","79720",114,00001,"ADVANTAGE INN & SUITES                            ","804 W INTERSTATE 20                     ","BIG SPRING          ","TX","79720",114,   52,     56922.39,     33617.91
32056132023,"VACATION RENTAL DIRECTORY                         ","121 N 9TH ST STE 302                    ","BOISE               ","ID","83702",000,00218,"ADVENTURES ON JUPITER #3                          ","102 E JUPITER LN APT 3                  ","SOUTH PADRE ISLAND  ","TX","78597",031,    1,         0.00,         0.00
12019851414,"CC RELIABLE BUSINESS SERVICES, INC.               ","PO BOX 181295                           ","CORPUS CHRISTI      ","TX","78480",178,00141,"ADV300.119                                        ","14300 ALOHA ST APT 119                  ","CORPUS CHRISTI      ","TX","78418",178,    1,         0.00,         0.00
32016093760,"DEBBIE A GREGORY                                  ","834 MITCHELL ST                         ","GONZALES            ","TX","78629",089,00004,"AFFINITY RETREAT                                  ","2000 PUMP STATION RD                    ","WIMBERLEY           ","TX","78676",105,    1,      1300.00,      1300.00
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00300,"AFTER DUNE DELIGHT PP839                          ","839 PARKPLACE                           ","PORT ARANSAS        ","TX","78373",178,    4,      5940.00,      5940.00
32048372182,"PICTURESQUE PROPERTIES, LLC                       ","5601 BLUE RIDGE DR                      ","COLLEGE STA         ","TX","77845",021,00016,"AGGIELAND LOOKOUT                                 ","100 PERSHING AVE                        ","COLLEGE STATION     ","TX","77840",021,    1,      2500.00,      2500.00
32038271337,"PORT ARANSAS ESCAPES LLC                          ","1900 STATE HIGHWAY 361                  ","PORT ARANSAS        ","TX","78373",178,00101,"AHOY MATEY 102PB                                  ","2212 STATE HIGHWAY 361 UNIT 102         ","PORT ARANSAS        ","TX","78373",178,    1,      4697.00,      4697.00
32019991234,"RYSON REAL ESTATE HOLDINGS LLC                    ","2115 61ST ST STE 101                    ","GALVESTON           ","TX","77551",084,00256,"AHOY MATEYS                                       ","9520 SEAWALL BLVD APT 110               ","GALVESTON           ","TX","77554",084,    1,      1817.00,      1817.00
32057662465,"AIRPORT HOTELS, LLC                               ","209 DEAUVILLE PL                        ","LITTLE ROCK         ","AR","72223",000,00001,"AIRPORT HOTELS, LLC                               ","4545 COWHORN CREEK RD                   ","TEXARKANA           ","TX","75503",019,   90,    158296.97,    157388.97
32053521574,"NG INTERNATIONAL LLC                              ","200 N MEMORIAL FWY                      ","NEDERLAND           ","TX","77627",123,00001,"AIRPORT INN                                       ","200 N MEMORIAL FWY                      ","NEDERLAND           ","TX","77627",123,  114,     81754.43,     38799.00
32044003419,"SHARDABA, LLC.                                    ","8115 EASTHAVEN BLVD                     ","HOUSTON             ","TX","77034",101,00001,"AIRPORT INN & SUITES                              ","8115 EASTHAVEN BLVD                     ","HOUSTON             ","TX","77034",101,   42,     27646.46,     21138.46
12008463825,"LIDHAR BROTHERS, L.L.C.                           ","849 LANTANA ST                          ","CORPUS CHRISTI      ","TX","78408",178,00001,"AIRPORT INN SUITES                                ","849 LANTANA ST                          ","CORPUS CHRISTI      ","TX","78408",178,   32,     29928.54,     22578.54
32037615609,"UNION INN CORPORATION                             ","14340 TORREY CHASE BLVD STE 110         ","HOUSTON             ","TX","77014",101,00002,"AIRWAY INN                                        ","2221 GREENS RD                          ","HOUSTON             ","TX","77032",101,   45,     22910.31,     22910.31
32040447933,"COASTLINE VACATIONS LLC                           ","404 BROADWAY ST                         ","ROCKPORT            ","TX","78382",004,00027,"AJ MARKS                                          ","28 RIVIERA DR                           ","ROCKPORT            ","TX","78382",004,    1,         0.00,         0.00
32050417586,"AKN HOSPITALITY, LLC                              ","1707 W HENDERSON ST                     ","CLEBURNE            ","TX","76033",126,00001,"AKN HOSPITALITY, LLC                              ","1707 W HENDERSON ST                     ","CLEBURNE            ","TX","76033",126,   40,     29555.14,     20000.36
32016093760,"DEBBIE A GREGORY                                  ","834 MITCHELL ST                         ","GONZALES            ","TX","78629",089,00002,"ALADDINS ESCAPE                                   ","2220 PUMP STATION RD                    ","WIMBERLEY           ","TX","78676",105,    1,       500.00,       500.00
32007280277,"ALOMO COUNTRY LIMITED                             ","1826 W INTERSTATE 10                    ","SEGUIN              ","TX","78155",094,00001,"ALAMO COUNTRY INN & SUITES                        ","1826 IH 10 WEST                         ","SEGUIN              ","TX","78155",094,   47,     46892.88,     46825.09
32050054322,"ALAMO BIRDING SERVICES, L.L.C.                    ","801 MAIN ST                             ","ALAMO               ","TX","78516",108,00001,"ALAMO INN B & B                                   ","801 MAIN ST                             ","ALAMO               ","TX","78516",108,   16,      2519.00,      1269.00
32019988925,"VASANTI LLC                                       ","2203 E COMMERCE ST ATTNRAKESH VAZIR     ","SAN ANTONIO         ","TX","78203",015,00001,"ALAMO INN MOTEL                                   ","2203 E COMMERCE ST                      ","SAN ANTONIO         ","TX","78203",015,   15,      8165.41,      8165.41
17416057549,"ALAMO KAMPGROUNDS, INC.                           ","602 GEMBLER RD                          ","SAN ANTONIO         ","TX","78219",015,00001,"ALAMO K.O.A. KAMPGROUND INC.                      ","602 GEMBLER RD                          ","SAN ANTONIO         ","TX","78219",015,    4,     22325.36,     22325.36
32038420066,"AMRISA LLC.                                       ","2957 S 1ST ST                           ","ABILENE             ","TX","79605",221,00001,"ALAMO MOTEL                                       ","2957 S 1ST ST                           ","ABILENE             ","TX","79605",221,   20,      6695.00,      5735.00
32052813030,"HARE RAM HARE KRISHNA INVESTMENT, LLC             ","424 US 180                              ","ALBANY              ","TX","76430",209,00001,"ALBANY INN & RV CAMPGROUND                        ","424 E US HIGHWAY 180                    ","ALBANY              ","TX","76430",209,   28,     15179.40,     14551.90
